"specimen","region","Ca43","Li7_ppm","B11_ppm","Mg24_ppm","Si29_ppm","Mn55_ppm","Fe56_ppm","Co59_ppm","Ni60_ppm","Cu63_ppm","Cu65_ppm","Zn66_ppm","Rb85_ppm","Sr86_ppm","Sr87_ppm","Sr88_ppm","Cd111_ppm","Ba138_ppm","Ce140_ppm","Pb206_ppm","Pb207_ppm","Pb208_ppm","Th232_ppm","PbTotal_ppm","Sr87_86"
"oto19","middle",1514754.47935276,0.805626033712397,1.31867266767821,105.515213495906,1881.35577897862,6.6759199250874,11.1575375072589,0.231343832551642,1.48749932642713,0.784616799652196,0.864809618989267,15.3848364922067,0.0547841533534349,1277.8989910212,508.272527160286,1428.28866871944,0.12004583581068,13.4414788492975,0.00714456889593389,0.512053198260528,0.475293098500346,0.505636310603406,0.000130339907672466,0.499688210439583,0.399883560608228
"oto19","edge",1327121.85023045,0.240680260165427,1.80790938357743,104.395366651509,1790.82987727901,15.6111194360608,28.0345082387685,0.243223514538323,1.64393414315757,1.61235052105605,1.6091163326548,44.0352656840863,0.0837383654406014,1095.68042298695,444.466137847135,1235.74078614598,0.215715625571127,8.47872785584937,0.0345657250459534,0.817019722991131,0.808804537054832,0.736765177310421,0,0.771453895224136,0.407747947155747
"oto20","core",1717773.1834253,1.11416502149183,1.77868244408412,126.595927477313,904.882646656202,1.10229061566541,13.3074995171502,0.229926109585163,1.56993093642167,0.809945142086121,1.03161056170571,13.1677971752873,0.0550664625752808,1385.83465135929,562.386734814118,1608.81448940856,0.118046287806749,10.8131608128006,0.00704895116786128,0.424877134858384,0.384011682442051,0.413710566326634,0.00017537775350336,0.409214032017886,0.408728327849496
"oto20","middle",1532880.97052437,0.904535635858609,1.1604000795334,119.236444714942,889.225389900653,6.75225025447742,15.4163167716961,0.246669995799446,1.54921549408828,0.838744963298392,0.988796483583809,13.9755010626489,0.0621836049706123,1338.61910933897,533.167707022038,1509.47977669115,0.101821620880074,13.1792524812096,0.00632357224335445,0.530511579408904,0.503054998500574,0.51557490280238,3.71997056049402e-05,0.515661615104751,0.400576653249618
"oto20","edge",1380918.83364567,0.356772335339452,1.33758662169307,125.158537201341,1564.3127685176,15.6227107839957,30.0762844028446,0.246380477425395,1.87023517009689,1.3982925088533,1.5136100983013,34.1013949783951,0.0716379628556354,1386.37295824181,563.942307701741,1554.20460095852,0.127024583027966,12.5383354949494,0.040716778953779,0.85356500133566,0.824738743018661,0.863426398274884,0,0.851006776780506,0.410958394991814
"oto21","core",1708391.10364447,0.596321689161413,7.04387523626947,423.101891817721,1825.22061744159,0.807275800386282,9.53187570006694,0.234068607914404,1.28467867371368,1.15644534963136,1.33266809574286,12.1103392194581,0.077172948562578,1419.56762329782,578.198452167712,1607.82208330168,0.0523611825057766,15.0565767318926,0.00152719739607889,1.04643157880514,0.944787707813966,1.00192322445705,0,0.998620598105441,0.409656869411412
"oto21","middle",1653903.83351322,0.617717822605118,3.22621181985424,300.843632563775,1959.47048403443,1.61675837894962,9.61969160463371,0.211660504811621,1.19835834793731,0.28679142258115,0.395112209996083,12.6737624284822,0.0845165436849798,1422.0760430481,572.490402965616,1620.77839506014,0.0486898118219997,14.4564717384277,0.00179820985775959,0.887525497444797,0.79059961211094,0.819765899300532,0,0.828722927393137,0.403827556606471
"oto21","edge",1553802.21126016,0.527807034097921,5.00201248133401,216.059598374379,2685.48095053446,2.60472928426378,15.6528860274367,0.231534463897171,1.11316831794619,8.78591626775166,9.2256498010579,23.5153093575223,0.0767457436724714,1322.55046026142,527.977819451462,1520.37937501873,0.0567966666716068,24.7354139713014,0.0165691451680071,1.05765455580232,0.922663562487181,1.02813365590083,0,1.01034494864411,0.400070418125364
"oto22","core",1962011.1114341,0.368174098704031,1.97131149635234,160.949686974401,1225.50023123813,10.1346094402836,9.4768948973354,0.189772738413259,1.15001169494601,0.329173615887851,0.443642929316624,15.1066412926135,0.080614341831049,1672.818771971,665.347160928436,1866.89382220489,0.0655155081640591,11.768700418089,0.000589539001047456,0.542694267232576,0.513604099850688,0.534615748717101,0,0.531074843596781,0.402839761091593
"oto22","middle",1704408.52079191,0.393429592649093,2.45221264959151,105.870461848368,1315.15174813907,2.30424018933975,10.215245269705,0.20263594223202,1.21075818775169,0.270256777711512,0.372298812269479,15.8189550696346,0.0721747422278406,1322.20040728163,530.442259775699,1501.90840877649,0.13188554622392,13.2495470150751,0.00356729779297525,0.60935262295891,0.519538887099674,0.555423864756654,8.62614514589567e-05,0.559889743098157,0.403751160080906
"oto22","edge",1488041.21879649,0.39613502695601,3.25316223051172,116.932689217541,1711.11023598798,3.00051869800913,10.3938698792941,0.208565105009912,1.24920740863391,4.85474337537183,5.30342415097192,26.4051413308659,0.0861301717535619,1470.05827385075,591.767177745481,1658.00349133086,0.277161910091231,16.7023128593817,0.00937083220274416,0.908539396705269,0.877137343047165,0.889814229615468,0,0.890177497307248,0.403648646988983
"oto23","core",1973315.69382637,0.329732654891284,1.11604184089392,143.421849254263,1238.25148611191,0.494772603894069,9.78633203105906,0.212017596989855,1.18844499881091,0.262101748855118,0.336159737388137,10.4529258489089,0.0401999235366675,1397.08311493077,561.460787679289,1608.64132649323,-0.0522260431291806,14.8292450171244,0.000215301287839668,1.1009461924866,1.01868460217907,1.03637364228432,0,1.04671673105893,0.404030880263799
"oto23","middle",1719790.5601353,0.336048127198796,1.56848539623277,107.649698285771,1558.45511646212,2.32523076318787,10.0904005384225,0.201618397524732,1.21716234208172,0.299195814655705,0.425162649771231,14.3773674017414,0.0343039843034307,1327.71655592033,533.025171015599,1508.76084938663,0.0464957961997977,12.4157462031223,0.000420229826341057,1.0766279381716,1.02630216541851,1.04558524197631,0,1.04726237465708,0.40323802464393
"oto23","edge",1582566.69515389,0.268649696111274,1.63691982921064,104.026585912981,1380.4124711483,4.22698229366857,13.8491595390176,0.223845414753599,1.14383756718743,5.87004991668786,6.22117849451098,21.7878348576541,0.062435574928438,1313.99110266415,529.795977584706,1485.90411402371,0.245458225564657,20.7400461915255,0.000813690533698684,0.649780390014484,0.574333386537239,0.536070184679476,0,0.571820935193438,0.407426585281057
"oto24","core",1958263.14444465,0.324811457552959,1.32905788419479,182.348977789002,1614.00859746093,1.10813040037985,10.4992998183451,0.19109790883653,1.20638730521008,0.0570291028831543,0.175741326225957,15.4609228795899,0.0123443226899572,1500.00724438111,597.999565122221,1684.07433099152,0.0359384875667032,17.2725174161437,0.000384914060331031,0.69687654844774,0.612764557858212,0.630220177631861,0,0.641792875539983,0.401985035837741
"oto24","middle",1689981.28471391,0.302725925802218,2.3545408421067,105.73737380016,1551.29375015205,2.02320473081179,9.94287745275118,0.193334715932134,1.17565418893437,0.0503745385183279,0.148038652606847,19.1648505306839,0.0205779056439741,1360.59621877128,547.998140435414,1532.40115179219,0.164474828873866,17.4836768753143,0.000208230235787227,0.859364522506967,0.824003574277497,0.823881129257359,0,0.831323736623109,0.40404430444855
"oto24","edge",1584791.31322556,0.220876534886369,2.91256568427034,96.7016790942511,1012.46319884211,4.19714999096122,11.4772639578062,0.252504432950327,1.10025968146622,4.53417189749709,4.92604551537074,31.6308744530175,0.000368488249904962,1252.33263548519,490.598171260144,1386.1131117917,0.169797176943032,28.568218367814,0.0036149336603259,0.976664571279324,0.738472365070563,0.860216797818855,0,0.86056290236137,0.394415584169027
"oto25","core",1969481.27332304,0.20203184228109,1.6134779464633,198.126800290856,1620.34584455142,0.915406007913009,8.62755409792318,0.174950064583051,1.12289523931706,0.247391456395594,0.325691659543628,5.82329266321376,0.00961497733223358,1459.18857796528,588.74915731177,1611.05367734531,-0.0027510185272096,14.8450184597553,0.000187176452837282,0.0679088799227129,0.0478860370743788,0.0458964550732959,0,0.051692764231969,0.411352069884989
"oto25","middle",2023478.48626352,0.223081236127923,1.06880476680195,185.502864130289,1616.62411103545,2.44310957469986,8.80747905457557,0.19294037699929,1.16324534653509,0.148931519421952,0.258870764121953,4.46693198519118,0.027010682054505,1391.28177058095,557.892449497958,1600.11120382593,0.0452613231452714,15.4926925904677,0.000106526959498038,0.0526924674780669,0.0533246575244283,0.0587141601063492,0,0.0559054748906205,0.408641129911624
"oto25","edge",1886355.060602,0.0387174308829198,2.91090870408585,163.962282082925,2023.92411560369,4.7951779284634,12.132101280359,0.194697089695027,1.2531328057053,2.45703130792928,2.88412294696214,7.5567435015256,0.0466753687720177,1223.32009877449,504.584176852446,1451.55678633623,-0.012174411620957,33.209697087029,-0.000755398883320063,0.025679589746524,0.0405975213578787,0.023765751497527,0,0.0279357811896029,0.415536819572798
