"specimen","region","Ca43","Li7_ppm","B11_ppm","Mg24_ppm","Si29_ppm","Mn55_ppm","Fe56_ppm","Co59_ppm","Ni60_ppm","Cu63_ppm","Cu65_ppm","Zn66_ppm","Rb85_ppm","Sr86_ppm","Sr87_ppm","Sr88_ppm","Cd111_ppm","Ba138_ppm","Ce140_ppm","Pb206_ppm","Pb207_ppm","Pb208_ppm","Th232_ppm","PbTotal_ppm","Sr87_86"
"oto17","edge",1456613.00026992,0.642351597290298,1.0041930550246,101.052385008164,2997.43106211345,8.14735313603033,92.498233919023,0.23629040574738,1.58866922896437,1.43931077111315,1.67060428781094,32.9556175677087,0.0609281069846477,1452.28917392982,561.168695497593,1623.03125244844,0.32982213780045,31.5972869661318,0.00083502964766488,0.868376909809373,0.940308401667436,0.80892982892823,-0.000291923323159762,0.85155414029062,0.386257902125195
"oto19","core",1454311.8697433,0.846947031960552,2.06426693363127,110.610768226616,2103.22830494413,0.90875163271007,10.2536008457303,0.222364409676409,1.43464465062254,0.566519247126456,0.746925299380547,13.4554659814169,0.0178051715801004,1392.17358307387,554.162778168969,1547.13380820399,0.0655413335927208,14.2245461084882,0.00539593941323875,0.518430566990827,0.462895641351884,0.514093701002504,0.000282858658506542,0.502987721227653,0.398408064320328
"oto19","middle",1514793.95222407,0.804749058240123,1.31756187905544,105.511028262452,1883.1269829276,6.67507340786577,11.1218019361563,0.23114564135436,1.48694689193565,0.785001622901906,0.864839883472968,15.3876874388559,0.0547900036941031,1277.77217750628,508.202184164387,1428.66650895056,0.119469432837554,13.4415056917733,0.00713361256013489,0.511767854486467,0.475460701858247,0.506064833526575,0.000137586500119262,0.499881501235811,0.398309885986006
"oto19","edge",1325187.28908296,0.255845907895838,1.74906508129334,105.458721930004,1645.5436227803,15.5986457228295,31.1152810041293,0.241559561982803,1.70594376666826,1.52735055867873,1.47493822999999,45.1659477220856,0.0814648861776761,1093.59507225381,444.065770658762,1244.21585688533,0.199381890027852,8.41191948870205,0.0169545219207684,0.838848307200659,0.766138876177366,0.742044632366406,0,0.770173668543932,0.406628771021698
"oto20","core",1717861.84427704,1.12800165902377,1.77780126289739,127.390805766526,902.44060734944,1.11924952043592,13.3942606351975,0.23131181546131,1.56990729003009,0.815158410554591,1.03610482785529,13.1433998218306,0.0563810142007055,1384.94074122907,562.223309901345,1608.64988123495,0.127036046603287,10.6579242246078,0.00719063524825375,0.426269852590339,0.386242981931481,0.413553918972845,0.000178595693934615,0.409971270667463,0.406641795265114
"oto20","middle",1533168.87499205,0.903571273812453,1.15882574588107,119.199523849665,890.483632990569,6.75121211676216,15.3985917921896,0.246556467151137,1.55027294837181,0.839053717447023,0.988755664717664,13.9690742546153,0.0621407543259821,1338.1604983688,533.025220907544,1509.18573043377,0.101122280137432,13.1791199898509,0.00629113451032402,0.530686372080495,0.502646484854296,0.515374668880114,3.71997056049402e-05,0.515508242107723,0.39886735283476
"oto20","edge",1387078.55487175,0.364097411592881,1.33405073678681,123.560334588008,1571.96667673054,15.9174007397804,31.6837782136325,0.239456937679844,1.8353880515328,1.29359595076647,1.39545855456467,32.8754683282703,0.0781990654341501,1412.75795391897,572.729000733304,1574.72989612806,0.153057513063878,12.5850098242475,0.0432078479014507,0.885272015262163,0.849606211526347,0.86006860338803,0,0.862598336307667,0.405854540658634
"oto21","core",1712836.76893492,0.60189483627425,6.92110783353012,418.616262388399,1856.32671327434,0.816963682232595,9.43849412219988,0.234685315764891,1.28707578782315,0.875149491735117,1.0379540352269,11.9009490928443,0.0766338482169731,1417.68693790748,578.181201621528,1606.40531784093,0.0502599963234708,14.701465162633,0.0015758820196886,1.04465166385763,0.941440281552983,1.00599628755014,0,0.999590889759113,0.408299785569341
"oto21","middle",1653044.35489242,0.617265558034858,3.23161651081165,301.011302498896,1952.3156207605,1.60386824906779,9.62516434077095,0.211893994960103,1.19811750832062,0.287609799004837,0.394953730728029,12.6833587755028,0.0852700191976614,1422.72541726991,572.796259885507,1621.62374243551,0.049264505952248,14.4637568148972,0.00181405138292892,0.889106086423367,0.789855431997304,0.818821987542174,0,0.82844953067666,0.40273088528556
"oto21","edge",1566640.55476668,0.500407428370829,4.82667001105584,213.06570581742,2619.65559817455,2.85508340348386,15.1025326346582,0.224083826462619,1.11646119278902,6.65828793033874,7.05013148200909,22.6926803767444,0.0807635034030502,1336.89359519318,531.616713039863,1521.57217071288,0.0674128099188083,24.8319579826133,0.0134675308870947,1.0660399416975,0.90595051540353,1.04714868912898,0,1.01876443895848,0.397823080300885
"oto22","core",1956473.77697806,0.359851494748026,1.97368717843822,160.896160849075,1276.99951621875,10.4320421626645,9.44394287800921,0.187840581929757,1.13617877648479,0.327688598637461,0.446818689099741,15.234338193313,0.0829185651987202,1684.81917875781,670.051976010275,1878.99325764112,0.0636514934981519,11.7293553008674,0.000621855777354824,0.54873654512115,0.519509087121163,0.53962463777286,0,0.53653023386347,0.399151548268314
"oto22","middle",1704665.6673731,0.391316692253614,2.45003973181715,105.838517903471,1311.37806522899,2.29940013163286,10.2010366995606,0.20282735413816,1.21265477119598,0.269456328991745,0.371745253009845,15.8083241881512,0.0714822014623493,1322.24555352315,530.32128033814,1500.81080098474,0.131285637692535,13.2433527426075,0.00338827774788685,0.605900998060789,0.520075213659976,0.554883523323832,8.62614514589567e-05,0.55886907822191,0.401812373880165
"oto22","edge",1501638.532908,0.36318052015451,3.32958885155697,115.259134622843,1562.63910431266,2.88929056708325,10.143488930662,0.208851347510673,1.2301434431253,3.37710693184963,3.76436621493978,25.577326670523,0.0944762613078705,1451.63912007038,589.201676114939,1647.11766408811,0.287790593028987,16.2639196773535,0.0112405567528578,0.928174048095961,0.868641809811048,0.882991581808958,0,0.889540670414689,0.405539870026963
"oto23","core",1973615.31809758,0.317698621918471,1.15586640882876,143.359404721975,1209.23735157029,0.532028514234776,9.75525409230782,0.211699748683452,1.18570271429331,0.263184155735839,0.337848858178207,10.4512405274962,0.0390033728458046,1400.57696577766,561.355661679623,1596.6744592702,-0.0391849233655195,14.7867588551239,0.000224945508876594,1.08620574382564,1.02841242034355,1.02900112273082,0,1.04133137525332,0.401289694271952
"oto23","middle",1720260.30445069,0.337308888311818,1.56788427736277,107.664458113839,1558.81329516708,2.32024970986487,10.1124887001226,0.201646404208864,1.2180655097408,0.299017063606703,0.424988206071146,14.3809186535183,0.0347052510618366,1327.68739809554,532.860789088161,1508.50048963547,0.0481054148019301,12.4237214068288,0.000420280487671506,1.07761783611204,1.02666100664669,1.04649966749266,0,1.04807057221329,0.401628743923606
"oto23","edge",1599007.44109734,0.255260109753866,1.56143892030413,102.997206163907,1446.00954402606,4.27397683481592,13.4608898806786,0.227014833668565,1.16108630046974,4.49000485566222,4.74142483679534,21.8934049433808,0.0643806239239967,1316.37222259923,530.413189158625,1481.35297287652,0.236953016860804,20.299272906787,0.00043133679143056,0.711603389034082,0.626377639028973,0.565629565395993,0,0.614308477234783,0.403350515102463
"oto24","core",1961584.35146883,0.32175903030012,1.31222328778862,182.093313354356,1614.32747382962,1.11408131959061,10.5608179262592,0.191606322968072,1.19614101347456,0.0567827395615538,0.175025209316242,15.3828335623234,0.0109048988509255,1499.96925707578,594.667031234027,1681.2564985553,0.0427012519122903,17.2170902703006,0.000415647918504765,0.690875879629695,0.611627571601099,0.627698720900662,0,0.638722253589919,0.397140216361145
"oto24","middle",1690425.60485114,0.303094546543163,2.35244704287934,105.706511790513,1562.91291520801,2.03243873660166,9.93868651224437,0.193671180717615,1.17351716436175,0.049642568021531,0.148439292207949,19.1724207076231,0.0211228619900271,1359.89347875972,547.83236521413,1532.28509435772,0.162808063016471,17.4758837082995,0.000208474166857777,0.860936228021987,0.82353587920109,0.825095841031684,0,0.832251086212452,0.403216978325075
"oto24","edge",1609016.42117062,0.270736481773649,2.80069532271309,94.7098755455351,1026.28111506155,4.15035015978764,11.0848027476626,0.244856386212018,1.09146497266431,3.03712132141529,3.33419984831022,31.0889790605686,-0.0104839742947344,1246.46709884944,487.515078739228,1374.71725987236,0.193641768072272,27.5567159108285,0.00417258572464406,1.00259489540304,0.755353484172917,0.876226131721879,0,0.879194031091569,0.391702559659383
